Date,MF,RF
24-11-2011,1.068113096,0.023337802
25-11-2011,-0.438257561,0.023232414
28-11-2011,2.086658281,0.069713435
29-11-2011,-0.764480922,0.023232414
30-11-2011,0.365532841,0.023232414
01-12-2011,1.173552832,0.023232414
02-12-2011,1.890446887,0.023126985
05-12-2011,-0.169129193,0.069397001
07-12-2011,0.041924399,0.046259318
08-12-2011,-1.857389765,0.023126985
09-12-2011,-1.278257049,0.022599737
12-12-2011,-1.998797216,0.067814533
13-12-2011,0.363472534,0.022599737
14-12-2011,-0.857269325,0.022599737
15-12-2011,-0.595951221,0.022599737
16-12-2011,-1.690486078,0.022282851
19-12-2011,-0.990062991,0.066863448
20-12-2011,-1.622460631,0.022282851
21-12-2011,2.135581535,0.022282851
22-12-2011,0.745567425,0.022282851
23-12-2011,-0.120250755,0.022071727
26-12-2011,1.048307543,0.066229796
27-12-2011,-0.591102501,0.022071727
28-12-2011,-0.82728944,0.022071727
29-12-2011,-0.876349107,0.022071727
30-12-2011,-0.014098928,0.022282851
02-01-2012,-0.114245279,0.066863448
03-01-2012,2.430655115,0.022282851
04-01-2012,-0.039321945,0.022282851
05-01-2012,-0.269650567,0.022282851
06-01-2012,-0.12432355,0.022388604
07-01-2012,0.338905693,0.022388604
09-01-2012,0.160787345,0.04478222
10-01-2012,1.846910347,0.022388604
11-01-2012,0.484891245,0.022388604
12-01-2012,-0.379085612,0.022388604
13-01-2012,0.900033939,0.022494064
16-01-2012,0.039401819,0.067497374
17-01-2012,1.813274197,0.022494064
18-01-2012,-0.676384827,0.022494064
19-01-2012,1.113517877,0.022494064
20-01-2012,0.119397155,0.022705116
23-01-2012,-0.002663489,0.068130815
24-01-2012,1.043073004,0.022705116
25-01-2012,0.822456418,0.022705116
27-01-2012,1.201334504,0.045626325
30-01-2012,-1.982427543,0.068763772
31-01-2012,1.77898034,0.022916005
01-02-2012,0.865720295,0.022916005
02-02-2012,1.014029874,0.022916005
03-02-2012,0.835307214,0.023126985
06-02-2012,0.84869388,0.069397001
07-02-2012,-0.925181047,0.023126985
08-02-2012,0.7777557,0.023126985
09-02-2012,0.785262957,0.023126985
10-02-2012,-0.19239213,0.023337802
13-02-2012,-0.090764835,0.070029747
14-02-2012,0.276391532,0.023337802
15-02-2012,1.694683134,0.023337802
16-02-2012,0.201703746,0.023337802
17-02-2012,0.382244497,0.02344315
21-02-2012,0.782032466,0.093805581
22-02-2012,-2.079542901,0.02344315
23-02-2012,-0.523025698,0.02344315
24-02-2012,-0.507035607,0.023653976
27-02-2012,-2.526534482,0.070978715
28-02-2012,1.892960534,0.023653976
29-02-2012,0.893724507,0.023653976
01-03-2012,-0.632522952,0.023653976
02-03-2012,-0.13927754,0.023759203
03-03-2012,0.167133961,0.023759203
05-03-2012,-1.17884165,0.047524051
06-03-2012,-1.111315569,0.023759203
07-03-2012,-0.555701247,0.023759203
09-03-2012,1.541559306,0.047524051
12-03-2012,0.292563173,0.071294545
13-03-2012,1.390149232,0.023759203
14-03-2012,0.077195986,0.023759203
15-03-2012,-1.132208882,0.023759203
16-03-2012,-1.473929575,0.023548458
19-03-2012,-0.923808879,0.07066201
20-03-2012,0.419226999,0.023548458
21-03-2012,1.424744873,0.023548458
22-03-2012,-2.137099931,0.023548458
23-03-2012,0.781441564,0.023548458
26-03-2012,-1.731446106,0.07066201
27-03-2012,0.647951821,0.023548458
28-03-2012,-0.928913318,0.023548458
29-03-2012,-0.028598706,0.023548458
30-03-2012,2.202739607,0.023653976
02-04-2012,0.682940377,0.070978715
03-04-2012,0.81367176,0.023653976
04-04-2012,-0.36865048,0.023653976
09-04-2012,-1.59100868,0.117798355
10-04-2012,-0.189236784,0.023126985
11-04-2012,-0.625237631,0.023126985
12-04-2012,0.618826779,0.023126985
13-04-2012,-0.98359212,0.023021515
16-04-2012,0.076385932,0.069080447
17-04-2012,1.138585529,0.023021515
18-04-2012,0.485677553,0.023021515
19-04-2012,0.144580933,0.023021515
20-04-2012,-0.756135869,0.02186044
23-04-2012,-1.616037221,0.065595659
24-04-2012,0.576213715,0.02186044
25-04-2012,-0.564822815,0.02186044
26-04-2012,-0.483902221,0.02186044
27-04-2012,-0.139512985,0.022071727
28-04-2012,0.489764019,0.022071727
30-04-2012,0.797895312,0.044148325
02-05-2012,-0.204405469,0.044148325
03-05-2012,-0.787279666,0.022071727
04-05-2012,-1.614987009,0.022177309
07-05-2012,0.461693443,0.066546683
08-05-2012,-1.743043597,0.022177309
09-05-2012,-0.610037147,0.022177309
10-05-2012,0.021433614,0.022177309
11-05-2012,-0.90773751,0.022177309
14-05-2012,-0.532857124,0.066546683
15-05-2012,0.443344291,0.022177309
16-05-2012,-1.345724299,0.022177309
17-05-2012,0.197649861,0.022177309
18-05-2012,-0.036106098,0.022071727
21-05-2012,0.064466521,0.066229796
22-05-2012,-0.734239368,0.022071727
23-05-2012,-0.481684426,0.022071727
24-05-2012,1.120508833,0.022071727
25-05-2012,0.1853934,0.022071727
28-05-2012,0.844840597,0.066229796
29-05-2012,0.088166269,0.022071727
30-05-2012,-0.83290585,0.022071727
31-05-2012,-0.106354009,0.022071727
01-06-2012,-1.534765513,0.022071727
04-06-2012,-0.331510134,0.066229796
05-06-2012,0.125109817,0.022071727
06-06-2012,2.317481139,0.022071727
07-06-2012,0.618706024,0.022071727
08-06-2012,0.125493872,0.021754736
11-06-2012,-0.420594561,0.065278408
12-06-2012,0.726209794,0.021754736
13-06-2012,0.08456509,0.021754736
14-06-2012,-0.842407322,0.021754736
15-06-2012,0.81598514,0.021437633
18-06-2012,-1.060671078,0.064326686
19-06-2012,0.758375421,0.021437633
20-06-2012,0.682437743,0.021437633
21-06-2012,0.431183436,0.021437633
22-06-2012,-0.014436164,0.02186044
25-06-2012,-0.422164179,0.065595659
26-06-2012,0.317879174,0.02186044
27-06-2012,0.390121668,0.02186044
28-06-2012,0.195836453,0.02186044
29-06-2012,1.901758012,0.02186044
02-07-2012,0.306894855,0.065595659
03-07-2012,0.344891694,0.02186044
04-07-2012,0.436028028,0.02186044
05-07-2012,0.389084178,0.02186044
06-07-2012,-0.463546074,0.021754736
09-07-2012,-0.944206646,0.065278408
10-07-2012,0.962253405,0.021754736
11-07-2012,-0.736659268,0.021754736
12-07-2012,-0.853909073,0.021754736
13-07-2012,-0.001758186,0.021649244
16-07-2012,-0.596936418,0.064961795
17-07-2012,-0.474533087,0.021649244
18-07-2012,0.404142813,0.021649244
19-07-2012,0.411013806,0.021649244
20-07-2012,-0.180720465,0.021543459
23-07-2012,-1.447464962,0.064644301
24-07-2012,0.32197281,0.021543459
25-07-2012,-0.555863113,0.021543459
26-07-2012,-1.418003618,0.021543459
27-07-2012,0.435885148,0.021437633
30-07-2012,1.488727161,0.064326686
31-07-2012,0.560921479,0.021437633
01-08-2012,0.161742289,0.021437633
02-08-2012,0.110626497,0.021437633
03-08-2012,-0.078554715,0.021649244
06-08-2012,0.723306905,0.064961795
07-08-2012,0.592464743,0.021649244
08-08-2012,-0.033194751,0.021649244
09-08-2012,-0.225848823,0.021649244
10-08-2012,0.143877914,0.021649244
13-08-2012,0.624171294,0.064961795
14-08-2012,0.362551662,0.021649244
16-08-2012,-0.401014682,0.04340869
17-08-2012,-0.098779543,0.021754736
21-08-2012,0.764459673,0.087047345
22-08-2012,-0.282879327,0.021754736
23-08-2012,-0.032713704,0.021754736
24-08-2012,-0.348521017,0.021649244
27-08-2012,-0.445071357,0.064961795
28-08-2012,-0.407577605,0.021649244
29-08-2012,-0.923108394,0.021649244
30-08-2012,0.304393237,0.021649244
31-08-2012,-0.789899041,0.021649244
03-09-2012,-0.012318177,0.064961795
04-09-2012,0.560763731,0.021649244
05-09-2012,-0.431885347,0.021649244
06-09-2012,0.383333276,0.021649244
07-09-2012,1.326805125,0.021437633
08-09-2012,0.329232389,0.021437633
10-09-2012,0.215608335,0.042879861
11-09-2012,0.239983198,0.021437633
12-09-2012,0.558060831,0.021437633
13-09-2012,0.005665851,0.021437633
14-09-2012,1.100927779,0.021437633
17-09-2012,0.155127832,0.064326686
18-09-2012,-0.147442489,0.021437633
20-09-2012,-0.561679785,0.042879861
21-09-2012,1.779653693,0.021332019
24-09-2012,-0.211753053,0.064009709
25-09-2012,0.035524134,0.021332019
26-09-2012,0.071663254,0.021332019
27-09-2012,-0.190428125,0.021332019
28-09-2012,1.206485479,0.021437633
01-10-2012,0.469845024,0.064326686
03-10-2012,0.448272166,0.042879861
04-10-2012,0.690915824,0.021437633
05-10-2012,-0.472634282,0.021226111
08-10-2012,-0.929027852,0.063691851
09-10-2012,0.352716597,0.021226111
10-10-2012,-1.029262671,0.021226111
11-10-2012,0.879512962,0.021226111
12-10-2012,-0.195100879,0.021332019
15-10-2012,0.088766587,0.064009709
16-10-2012,-0.599860385,0.021332019
17-10-2012,0.123873903,0.021332019
18-10-2012,0.620301055,0.021332019
19-10-2012,-0.49658028,0.021332019
22-10-2012,0.335699907,0.064009709
23-10-2012,-0.402550418,0.021332019
25-10-2012,-0.096296998,0.042668588
26-10-2012,-0.763652109,0.021332019
29-10-2012,-0.144605498,0.064009709
30-10-2012,-0.750734502,0.021332019
31-10-2012,0.325643318,0.021332019
01-11-2012,0.615626339,0.021332019
02-11-2012,0.666400725,0.021437633
05-11-2012,-0.088722125,0.064326686
06-11-2012,0.278260867,0.021437633
07-11-2012,0.35409469,0.021437633
08-11-2012,-0.127607723,0.021437633
09-11-2012,-0.896371423,0.021437633
12-11-2012,-0.138489711,0.064326686
13-11-2012,0.167157402,0.021437633
15-11-2012,-0.704976565,0.042879861
16-11-2012,-0.737845153,0.021543459
19-11-2012,-0.367613555,0.064644301
20-11-2012,-0.396463549,0.021543459
21-11-2012,0.373852071,0.021543459
22-11-2012,0.220814857,0.021543459
23-11-2012,-0.113474499,0.021543459
26-11-2012,0.469094213,0.064644301
27-11-2012,1.036816033,0.021543459
29-11-2012,0.854906106,0.043091559
30-11-2012,0.796943413,0.021543459
03-12-2012,0.340835666,0.064644301
04-12-2012,0.25315421,0.021543459
05-12-2012,0.117560033,0.021543459
06-12-2012,0.323192761,0.021543459
07-12-2012,-0.348755611,0.021543459
10-12-2012,-0.342185333,0.064644301
11-12-2012,-0.441220932,0.021543459
12-12-2012,-0.114068051,0.021543459
13-12-2012,-0.706694358,0.021543459
14-12-2012,0.464988966,0.021543459
17-12-2012,-0.169380316,0.064644301
18-12-2012,0.579945531,0.021543459
19-12-2012,0.839556128,0.021543459
20-12-2012,-0.131298551,0.021437633
21-12-2012,-1.256095747,0.021437633
24-12-2012,0.226165222,0.064326686
26-12-2012,0.576687774,0.042879861
27-12-2012,-0.46112136,0.021543459
28-12-2012,0.79411381,0.021543459
31-12-2012,0.190335557,0.064644301
01-01-2013,0.699320688,0.021543459
02-01-2013,0.615534579,0.021543459
03-01-2013,0.445414399,0.021332019
04-01-2013,0.28596676,0.021332019
07-01-2013,0.015374872,0.064009709
08-01-2013,-0.019264039,0.021332019
09-01-2013,-0.475511794,0.021332019
10-01-2013,-0.261499291,0.021226111
11-01-2013,-0.616797295,0.021226111
14-01-2013,1.077821124,0.063691851
15-01-2013,0.414734056,0.021226111
16-01-2013,-0.798049722,0.021226111
17-01-2013,0.847630248,0.02101468
18-01-2013,0.409549976,0.02101468
21-01-2013,0.219081985,0.06305729
22-01-2013,-0.683772256,0.02101468
23-01-2013,-0.515215209,0.02101468
24-01-2013,-1.111004967,0.02101468
25-01-2013,1.132905984,0.02101468
28-01-2013,-0.255623704,0.06305729
29-01-2013,-0.591738573,0.02101468
30-01-2013,0.17532503,0.02101468
31-01-2013,0.268203665,0.020908904
01-02-2013,-0.315397292,0.020908904
04-02-2013,-0.541531914,0.062739827
05-02-2013,-0.509611088,0.020908904
06-02-2013,0.162627267,0.020908904
07-02-2013,-0.718706757,0.02101468
08-02-2013,-0.664294321,0.02101468
11-02-2013,-0.3292019,0.06305729
12-02-2013,0.286990149,0.02101468
13-02-2013,-0.16405331,0.02101468
14-02-2013,-0.983278576,0.02101468
15-02-2013,-0.114534488,0.02101468
18-02-2013,0.159820534,0.06305729
19-02-2013,1.003259736,0.02101468
20-02-2013,0.156930456,0.02101468
21-02-2013,-1.454575325,0.021120416
22-02-2013,0.197417564,0.021120416
25-02-2013,-0.54920304,0.063374631
26-02-2013,-1.481879405,0.021120416
27-02-2013,0.655288112,0.021120416
28-02-2013,-1.504861993,0.021332019
01-03-2013,0.350636537,0.021332019
04-03-2013,-1.148516429,0.064009709
05-03-2013,1.493148126,0.021332019
06-03-2013,0.728314831,0.021332019
07-03-2013,0.555174734,0.021332019
08-03-2013,1.055220781,0.021332019
11-03-2013,-0.12440061,0.064009709
12-03-2013,-0.436509749,0.021332019
13-03-2013,-0.882396675,0.021332019
14-03-2013,0.504698336,0.021332019
15-03-2013,-0.503792602,0.021332019
18-03-2013,-0.568136717,0.064009709
19-03-2013,-1.401031727,0.021332019
20-03-2013,-1.245026144,0.021332019
21-03-2013,-0.958590985,0.021120416
22-03-2013,-0.446533838,0.021120416
25-03-2013,-0.215457196,0.063374631
26-03-2013,-0.058734808,0.021120416
28-03-2013,0.909463501,0.042668425
01-04-2013,0.562194091,0.086201687
02-04-2013,1.248971361,0.021543459
03-04-2013,-0.947825895,0.021543459
04-04-2013,-1.726367633,0.020697228
05-04-2013,0.064954094,0.020697228
08-04-2013,0.114721578,0.062104537
09-04-2013,-1.120398855,0.020697228
10-04-2013,0.620442612,0.020697228
11-04-2013,0.258737069,0.020697228
12-04-2013,-0.695663081,0.020591329
15-04-2013,0.104324952,0.061786709
16-04-2013,1.317178499,0.020591329
17-04-2013,-0.113992706,0.020591329
18-04-2013,0.955113777,0.020379409
22-04-2013,0.358167809,0.081542557
23-04-2013,0.059056421,0.020379409
25-04-2013,0.666819169,0.040551098
26-04-2013,-0.696207417,0.020167579
29-04-2013,0.728619483,0.06051494
30-04-2013,0.687996115,0.020167579
02-05-2013,0.941807762,0.040127189
03-05-2013,-0.370994008,0.019955586
06-05-2013,0.710917919,0.059878704
07-05-2013,0.749700073,0.019955586
08-05-2013,0.061182002,0.019955586
09-05-2013,-0.361725485,0.019743429
10-05-2013,0.629248552,0.019743429
11-05-2013,0.27343528,0.019743429
13-05-2013,-1.903037071,0.039490755
14-05-2013,0.291548882,0.019743429
15-05-2013,1.585483843,0.019743429
16-05-2013,0.256927508,0.019319132
17-05-2013,0.33365222,0.019319132
20-05-2013,-0.582191971,0.057968594
21-05-2013,-0.728997285,0.019319132
22-05-2013,-0.457680618,0.019319132
23-05-2013,-1.918251696,0.019212956
24-05-2013,-0.000790693,0.019212956
27-05-2013,1.446909761,0.057649942
28-05-2013,0.586598901,0.019212956
29-05-2013,-0.123775206,0.019212956
30-05-2013,0.172136099,0.019319132
31-05-2013,-1.532109557,0.019319132
03-06-2013,-0.666836124,0.057968594
04-06-2013,0.112389932,0.019319132
05-06-2013,0.201790431,0.019319132
06-06-2013,-0.255567484,0.019425268
07-06-2013,-0.558454487,0.019425268
10-06-2013,-0.401012858,0.058287124
11-06-2013,-1.556974717,0.019425268
12-06-2013,-0.550435388,0.019425268
13-06-2013,-1.25867291,0.019743429
14-06-2013,1.412877155,0.019743429
17-06-2013,0.520873469,0.05924198
18-06-2013,-0.25229413,0.019743429
19-06-2013,0.193163409,0.019743429
20-06-2013,-2.228994558,0.019637416
21-06-2013,-0.07694857,0.019637416
24-06-2013,-1.964449873,0.058923817
25-06-2013,-0.007689205,0.019637416
26-06-2013,-0.117262589,0.019637416
27-06-2013,1.354976647,0.019743429
28-06-2013,2.284902686,0.019743429
01-07-2013,1.365034656,0.05924198
02-07-2013,-0.409501706,0.019743429
03-07-2013,-1.53179439,0.019743429
04-07-2013,1.02310568,0.019849655
05-07-2013,0.260745509,0.019849655
08-07-2013,-0.755971544,0.059560786
09-07-2013,0.533385267,0.019849655
10-07-2013,-0.595615211,0.019849655
11-07-2013,1.346818395,0.019743429
12-07-2013,0.832501237,0.019743429
15-07-2013,0.788630002,0.05924198
16-07-2013,-0.21312608,0.019743429
17-07-2013,0.487828436,0.019743429
18-07-2013,0.867380945,0.019743429
19-07-2013,0.274678259,0.019743429
22-07-2013,-0.55628538,0.05924198
23-07-2013,0.396266674,0.019743429
24-07-2013,-0.589706,0.019743429
25-07-2013,-1.109251795,0.028583946
26-07-2013,-0.433768849,0.028583946
29-07-2013,-0.978375658,0.08577635
30-07-2013,-1.961529341,0.028583946
31-07-2013,0.344776027,0.028583946
01-08-2013,-1.100948782,0.029210385
02-08-2013,-0.780367949,0.029210385
05-08-2013,-0.187830348,0.087656754
06-08-2013,-1.963990713,0.029210385
07-08-2013,0.20862251,0.029210385
08-08-2013,0.907319403,0.028375144
12-08-2013,1.195282839,0.113548893
13-08-2013,1.1615947,0.028375144
14-08-2013,1.02643226,0.028375144
16-08-2013,-3.331027112,0.058011343
19-08-2013,-1.55492526,0.088909712
20-08-2013,-0.371871281,0.029627792
21-08-2013,-2.255963266,0.029627792
22-08-2013,2.345530237,0.028688534
23-08-2013,0.998776311,0.028688534
26-08-2013,0.512565784,0.086090294
27-08-2013,-2.34579797,0.028688534
28-08-2013,-0.080379689,0.028688534
29-08-2013,2.002238259,0.031085819
30-08-2013,0.932390651,0.031085819
02-09-2013,1.247547355,0.093286449
03-09-2013,-2.714674984,0.031085819
04-09-2013,1.732515804,0.031085819
05-09-2013,0.807053721,0.029210385
06-09-2013,1.21618392,0.029210385
10-09-2013,2.743278613,0.116892744
11-09-2013,0.359608389,0.029210385
12-09-2013,-0.905773152,0.027747784
13-09-2013,0.087346232,0.027747784
16-09-2013,-0.673868085,0.083266453
17-09-2013,0.2646284,0.027747784
18-09-2013,0.53185136,0.027747784
19-09-2013,2.422259495,0.027224383
20-09-2013,-0.81516833,0.027224383
23-09-2013,-1.168923179,0.081695387
24-09-2013,0.066972833,0.027224383
25-09-2013,0.228633338,0.027224383
26-09-2013,-0.078862476,0.02533678
27-09-2013,-0.300670377,0.02533678
30-09-2013,-1.052071653,0.0760296
01-10-2013,0.079600552,0.02533678
03-10-2013,1.771247271,0.050364908
04-10-2013,0.050067449,0.025021789
07-10-2013,0.435965496,0.07508415
08-10-2013,0.228087824,0.025021789
09-10-2013,0.93344565,0.025021789
10-10-2013,0.425984561,0.023232414
11-10-2013,0.423015687,0.023232414
14-10-2013,0.360650595,0.069713435
15-10-2013,-0.088444708,0.023232414
17-10-2013,-0.582005692,0.046575638
18-10-2013,1.440616905,0.023337802
21-10-2013,0.375569568,0.070029747
22-10-2013,0.371635641,0.023337802
23-10-2013,-0.514477361,0.023337802
24-10-2013,-0.516193359,0.023021515
25-10-2013,-0.476200591,0.023021515
28-10-2013,-0.752582602,0.069080447
29-10-2013,1.069815156,0.023021515
30-10-2013,0.488518208,0.023021515
31-10-2013,0.730174038,0.022599737
01-11-2013,0.017673698,0.022599737
03-11-2013,0.529220799,0.045204581
05-11-2013,-0.797096891,0.045204581
06-11-2013,0.035422756,0.022599737
07-11-2013,-0.414984837,0.022494064
08-11-2013,-0.282765226,0.022494064
11-11-2013,-1.084497965,0.067497374
12-11-2013,-0.842308002,0.022494064
13-11-2013,-0.462547779,0.022494064
14-11-2013,0.83294923,0.023548458
18-11-2013,1.430665997,0.094227108
19-11-2013,-0.031494266,0.023548458
20-11-2013,-0.704409298,0.023548458
21-11-2013,-1.63555144,0.02344315
22-11-2013,0.115693185,0.02344315
25-11-2013,1.291696239,0.070345939
26-11-2013,-0.620098819,0.02344315
27-11-2013,0.01131995,0.02344315
28-11-2013,0.639913522,0.02344315
29-11-2013,1.075659049,0.02344315
02-12-2013,0.49115473,0.070345939
03-12-2013,-0.059548034,0.02344315
04-12-2013,-0.542314568,0.02344315
05-12-2013,0.209379704,0.022705116
06-12-2013,0.543456299,0.022705116
09-12-2013,0.965306831,0.068130815
10-12-2013,-0.052819772,0.022705116
11-12-2013,-0.454436849,0.022705116
12-12-2013,-0.897363708,0.023021515
13-12-2013,-0.928981155,0.023021515
16-12-2013,-0.085244112,0.069080447
17-12-2013,0.230709493,0.023021515
18-12-2013,1.138929647,0.023021515
19-12-2013,-0.108427883,0.022705116
20-12-2013,1.512092606,0.022705116
23-12-2013,0.307843539,0.068130815
24-12-2013,-0.02154287,0.022705116
26-12-2013,0.338567832,0.045521002
27-12-2013,0.52473019,0.022810707
30-12-2013,-0.248042755,0.068447732
31-12-2013,0.374563668,0.022810707
01-01-2014,0.123485917,0.022810707
02-01-2014,-1.409622391,0.022916005
03-01-2014,0.121919504,0.022916005
06-01-2014,0.165331704,0.068763772
07-01-2014,-0.693063718,0.022916005
08-01-2014,0.29093354,0.022916005
09-01-2014,-0.125128573,0.022916005
10-01-2014,0.048804681,0.022916005
13-01-2014,0.832833953,0.068763772
14-01-2014,-0.445433285,0.022916005
15-01-2014,0.635029873,0.022916005
16-01-2014,-0.314203392,0.022916005
17-01-2014,-1.057050803,0.022916005
20-01-2014,0.931216639,0.068763772
21-01-2014,-0.150735384,0.022916005
22-01-2014,0.409322147,0.022916005
23-01-2014,-0.245902699,0.022810707
24-01-2014,-1.137275435,0.022810707
27-01-2014,-2.101711774,0.068447732
28-01-2014,-0.276813438,0.022810707
29-01-2014,0.286391011,0.022810707
30-01-2014,-0.747893591,0.023337802
31-01-2014,1.037077376,0.023337802
03-02-2014,-1.264090598,0.070029747
04-02-2014,-0.196271776,0.023337802
05-02-2014,0.46385007,0.023337802
06-02-2014,0.23056282,0.023548458
07-02-2014,0.36709989,0.023548458
10-02-2014,-0.294413864,0.07066201
11-02-2014,0.04987593,0.023548458
12-02-2014,0.178906424,0.023548458
13-02-2014,-0.952739018,0.02386464
14-02-2014,0.603476028,0.02386464
17-02-2014,-0.130391547,0.071611008
18-02-2014,0.359231846,0.02386464
19-02-2014,0.498919797,0.02386464
20-02-2014,-0.489609607,0.02386464
21-02-2014,0.79505413,0.02386464
24-02-2014,-0.036639972,0.071611008
25-02-2014,0.271887259,0.02386464
26-02-2014,0.342339578,0.02386464
28-02-2014,0.79781433,0.047840147
03-03-2014,-0.747231148,0.071926598
04-03-2014,0.945550576,0.023969787
05-03-2014,0.458194507,0.023969787
06-03-2014,1.115400573,0.024075143
07-03-2014,0.708386866,0.024075143
10-03-2014,-0.268461514,0.072242819
11-03-2014,-0.412635634,0.024075143
12-03-2014,0.016742333,0.024075143
13-03-2014,-0.562901976,0.024285485
14-03-2014,0.050559075,0.024285485
18-03-2014,0.46587034,0.097177332
19-03-2014,-0.098393833,0.024285485
20-03-2014,-0.13077311,0.024075143
21-03-2014,0.205077173,0.024075143
22-03-2014,0.216612655,0.024075143
24-03-2014,0.608352469,0.048156083
25-03-2014,0.132427122,0.024075143
26-03-2014,0.180601586,0.024075143
27-03-2014,0.678375745,0.023232414
28-03-2014,1.09730347,0.023232414
31-03-2014,0.529625513,0.069713435
01-04-2014,0.41989859,0.023232414
02-04-2014,0.704851472,0.023232414
03-04-2014,-0.273034275,0.02344315
04-04-2014,-0.270272021,0.02344315
07-04-2014,0.101566863,0.070345939
09-04-2014,0.966096885,0.046891796
10-04-2014,0.306557356,0.023337802
11-04-2014,0.008963079,0.023337802
15-04-2014,-0.280512226,0.093383893
16-04-2014,-1.080452757,0.023337802
17-04-2014,1.357323164,0.023232414
21-04-2014,0.33830519,0.092962044
22-04-2014,-0.067655269,0.023232414
23-04-2014,0.051577184,0.023232414
25-04-2014,-0.805297347,0.046470225
28-04-2014,-0.181504088,0.069713435
29-04-2014,-0.49483613,0.023232414
30-04-2014,-0.755674551,0.023232414
02-05-2014,0.054388981,0.046470225
05-05-2014,-0.103029221,0.069713435
06-05-2014,0.130554438,0.023232414
07-05-2014,-0.6870704,0.023232414
08-05-2014,0.019612364,0.023126985
09-05-2014,1.747022354,0.023126985
12-05-2014,1.535992608,0.069397001
13-05-2014,1.803585753,0.023126985
14-05-2014,0.42637477,0.023126985
15-05-2014,-0.121307335,0.023232414
16-05-2014,0.94158166,0.023232414
19-05-2014,1.882754597,0.069713435
20-05-2014,0.842243198,0.023232414
21-05-2014,0.370900351,0.023232414
22-05-2014,1.05097426,0.022705116
23-05-2014,1.446209598,0.022705116
26-05-2014,-0.886392914,0.068130815
27-05-2014,-0.820796987,0.022705116
28-05-2014,0.207195637,0.022705116
29-05-2014,-1.065363415,0.022705116
30-05-2014,0.815771815,0.022705116
02-06-2014,1.372768214,0.068130815
03-06-2014,1.152872361,0.022705116
04-06-2014,0.16294447,0.022705116
05-06-2014,1.499217975,0.022388604
06-06-2014,1.774886596,0.022388604
09-06-2014,0.989796815,0.067180851
10-06-2014,0.05741317,0.022388604
11-06-2014,-0.804075676,0.022388604
12-06-2014,0.195529255,0.022494064
13-06-2014,-1.914331949,0.022494064
16-06-2014,0.261358663,0.067497374
17-06-2014,1.280182928,0.022494064
18-06-2014,-0.895744924,0.022494064
19-06-2014,-0.463153103,0.022494064
20-06-2014,-0.453686163,0.022494064
23-06-2014,0.130946464,0.067497374
24-06-2014,1.216470718,0.022494064
25-06-2014,0.074034905,0.022494064
26-06-2014,-0.820628307,0.022494064
27-06-2014,0.526204533,0.022494064
30-06-2014,1.463752358,0.067497374
01-07-2014,0.442995919,0.022494064
02-07-2014,1.23846473,0.022494064
03-07-2014,-0.126452948,0.022388604
04-07-2014,0.474042464,0.022388604
07-07-2014,0.560029806,0.067180851
08-07-2014,-3.098421628,0.022388604
09-07-2014,-0.77115482,0.022388604
10-07-2014,-0.003786449,0.022494064
11-07-2014,-1.615979383,0.022494064
14-07-2014,-0.082570982,0.067497374
15-07-2014,1.061667055,0.022494064
16-07-2014,1.23759187,0.022494064
17-07-2014,0.646664858,0.022599737
18-07-2014,-0.19580825,0.022599737
21-07-2014,0.194597827,0.067814533
22-07-2014,0.937258261,0.022599737
23-07-2014,0.089448476,0.022599737
24-07-2014,0.203956251,0.022599737
25-07-2014,-0.870592213,0.022599737
28-07-2014,-0.447975208,0.067814533
30-07-2014,0.389112529,0.045204581
31-07-2014,-0.393721653,0.022705116
01-08-2014,-1.265881651,0.022705116
04-08-2014,1.129259759,0.068130815
05-08-2014,0.829677664,0.022705116
06-08-2014,-0.666294745,0.022705116
07-08-2014,-0.342572394,0.022705116
08-08-2014,-1.34016119,0.022705116
11-08-2014,0.460780179,0.068130815
12-08-2014,0.757526606,0.022705116
13-08-2014,-0.21738573,0.022705116
14-08-2014,0.845324867,0.022705116
18-08-2014,1.253475772,0.0908514
19-08-2014,0.661693302,0.022705116
20-08-2014,0.047631178,0.022705116
21-08-2014,0.18745937,0.022705116
22-08-2014,0.00216651,0.022705116
25-08-2014,-0.297959832,0.068130815
26-08-2014,-0.207591378,0.022705116
27-08-2014,0.477780058,0.022705116
28-08-2014,0.157215299,0.022599737
01-09-2014,1.203759331,0.090429596
02-09-2014,0.692906303,0.022599737
03-09-2014,0.623737028,0.022599737
04-09-2014,-0.36833088,0.022599737
05-09-2014,0.396344121,0.022599737
08-09-2014,1.428375162,0.067814533
09-09-2014,0.077669506,0.022599737
10-09-2014,-0.558246178,0.022599737
11-09-2014,0.045179069,0.022599737
12-09-2014,0.171101775,0.022599737
15-09-2014,-0.464357937,0.067814533
16-09-2014,-2.160927619,0.022599737
17-09-2014,0.480230226,0.022599737
18-09-2014,1.828564751,0.022599737
19-09-2014,-0.033666977,0.022599737
22-09-2014,0.25220531,0.067814533
23-09-2014,-1.798673684,0.022599737
24-09-2014,-0.304565951,0.022599737
25-09-2014,-1.338285405,0.022388604
26-09-2014,0.7300342,0.022388604
29-09-2014,0.451743905,0.067180851
30-09-2014,0.128396169,0.022388604
01-10-2014,-0.306364976,0.022388604
07-10-2014,-1.215865949,0.134406834
08-10-2014,-0.31092118,0.022388604
09-10-2014,1.250801165,0.022282851
10-10-2014,-1.265033417,0.022282851
13-10-2014,0.089519729,0.066863448
